correct_tick;human_selector_sent;human_selector_received;human_selector_mssg_json;human_sent;human_received;human_mssg_json;machine_sent;machine_received;machine_mssg_json;victim_sent;victim_received;victim_mssg_json;gravitygod_sent;gravitygod_received;gravitygod_mssg_json;rewardgod_sent;rewardgod_received;rewardgod_mssg_json;ontologygod_sent;ontologygod_received;ontologygod_mssg_json;robot_sent;robot_received;robot_mssg_json;world_nr;tick_nr
1963;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""66d334d6ac5c7f4942b734bafd1767e0""}";1;1964
1964;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""1cb31e9ba7a21953308e0558c1c0224d""}";1;1965
1965;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""9008e3b25ba2e42b50723a7010f2d37e""}";1;1966
1966;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""600b3c81fc1be188a62b741424bb9550""}";1;1967
1967;{'past_action': ['Stand still', ['Right side of rock pile', 'Above rock pile']]};I will stop following the Collaboration Pattern Robot break large rock at the top;"{""content"": {""past_action"": [""Stand still"", [""Right side of rock pile"", ""Above rock pile""]]}, ""from_id"": ""human_selector"", ""to_id"": ""robot"", ""message_id"": ""7e6fac8a8a76c5328d04298e4f523e57""}";;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;{'past_action': ['Stand still', ['Right side of rock pile', 'Above rock pile']]};"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""94e7c3933341e585379adb72f9a85789""}";1;1968
1968;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""494aacad8e01b7dd2f163423b7251707""}";1;1969
1969;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""4a65b12a15f05f44f57b6be158599765""}";1;1970
1970;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""84e797c39d80b7b2e361af3782a0f3d3""}";1;1971
1971;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""70ad7d48af68b7a0f7e3a8cabb1cd6f2""}";1;1972
1972;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""6509af372054a4629647b379241c8940""}";1;1973
1973;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""d14801e270ea3b77fe38ff84554189d""}";1;1974
1974;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""ac60014ad1bcf72a66025262d621f580""}";1;1975
1975;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""778f96b3fa551f35def17ed044abf370""}";1;1976
1976;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""b5c2cf4ec3a7f63e9ae8d4315b3b53aa""}";1;1977
1977;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""482736f0afa6011e9e962b89d3eb4939""}";1;1978
1978;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""651b89d9db50b85fbb91d22080ea3d66""}";1;1979
1979;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""502c90e4fcfd4f4d55af845b00700230""}";1;1980
1980;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""f553d948b4bf380377f6711ec95a7bee""}";1;1981
1981;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""945e007077abd50d3bd5472172fc0b23""}";1;1982
1982;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""c5ff1f0613354cec7647a888b987ffe2""}";1;1983
1983;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""99bc4ca8ad6025c384f48795fd981621""}";1;1984
1984;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""8185c6b955ef3bad8f58b45cb65c2cf4""}";1;1985
1985;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""e20847e867dcff3178d180b650bc51de""}";1;1986
1986;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""2ac4294fd7d93da4d98956f25baf0c16""}";1;1987
1987;{'past_action': ['Stand still', ['Right side of rock pile', 'Above rock pile']]};I will stop following the Collaboration Pattern Robot break large rock at the top;"{""content"": {""past_action"": [""Stand still"", [""Right side of rock pile"", ""Above rock pile""]]}, ""from_id"": ""human_selector"", ""to_id"": ""robot"", ""message_id"": ""d2e45abaf4bb7f1693eca0f5e7992f74""}";;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;{'past_action': ['Stand still', ['Right side of rock pile', 'Above rock pile']]};"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""acbe06945811fbe7289fc0556ba83361""}";1;1988
1988;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""d40c4e449b1975f62cb95876306414fb""}";1;1989
1989;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""8b77d7225c4b8912647e48c4689aaffc""}";1;1990
1990;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""25268148051e2c087095881fb0dbf636""}";1;1991
1991;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""350552c3de877032a37c2373ca55fcec""}";1;1992
1992;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""9f964d4de9bd95a5ffd173fe7d2b1b6c""}";1;1993
1993;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""b87fa45fd928e06c35710e97c46f8107""}";1;1994
1994;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""e54ba2a79b62a433ce5307f86413eef9""}";1;1995
1995;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""a4692260bf6d851554908f7141a2ded9""}";1;1996
1996;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""d0b0ab22bd775e6e71e39137f245131c""}";1;1997
1997;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""eb6549b94c2943b1ff56d56bc9454090""}";1;1998
1998;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""9fc64a42fe63bec9db2ec26068def644""}";1;1999
1999;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""5342f3f1d224576bd5c9c09cf3a9a476""}";1;2000
2000;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""99146e3f4251ac582b0a9732c7d1387b""}";1;2001
2001;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;;I will stop following the Collaboration Pattern Robot break large rock at the top;;I will stop following the Collaboration Pattern Robot break large rock at the top;;"{""content"": ""I will stop following the Collaboration Pattern Robot break large rock at the top"", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""5f08f8c601b8b1f73960acb17b629453""}";1;2002
2002;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;I will now follow the Collaboration Pattern Robot break large rock at the top.;;"{""content"": ""I will now follow the Collaboration Pattern Robot break large rock at the top."", ""from_id"": ""robot"", ""to_id"": ""ontologygod"", ""message_id"": ""28093075ed3bda5345d6a350042c395""}";1;2003
